transaction_id,customer_id,product_id,transaction_date,online_order,order_status
10884,742,20,2017-02-28,True,Approved
10885,1813,66,2017-03-03,True,Approved
10886,1532,55,2017-05-16,False,Approved
10887,1564,70,2017-02-20,True,Approved
10888,1572,38,2017-01-06,True,Approved
10889,1579,51,2017-06-24,True,Approved
10890,1101,32,2017-06-20,True,Approved
10891,2121,85,2017-05-07,True,Approved
10892,1600,0,2017-03-23,True,Approved
10893,1021,43,2017-08-19,True,Approved
10894,918,21,2017-01-16,True,Approved
10895,2488,92,2017-12-12,True,Approved
10896,2278,0,2017-09-02,False,Approved
10897,213,66,2017-01-24,False,Approved
10898,2261,30,2017-11-25,True,Approved
10899,433,28,2017-03-16,True,Approved
10900,3012,55,2017-06-11,False,Approved
10901,500,64,2017-11-15,False,Approved
10902,715,37,2017-03-20,True,Approved
10903,3360,57,2017-11-03,False,Approved
10904,2623,69,2017-07-05,False,Approved
10905,2659,0,2017-12-30,False,Approved
10906,2871,0,2017-11-05,False,Approved
10907,546,70,2017-02-14,False,Approved
10908,251,30,2017-11-22,False,Approved
10909,2832,45,2017-09-24,False,Approved
10910,1106,12,2017-02-26,True,Approved
10911,1840,0,2017-07-11,False,Approved
10912,2711,55,2017-08-11,False,Approved
10913,3420,4,2017-11-14,True,Approved
10914,3376,36,2017-03-01,False,Approved
10915,205,31,2017-11-08,True,Approved
10916,2553,6,2017-02-05,False,Approved
10917,3141,62,2017-02-28,False,Approved
10918,932,66,2017-01-08,False,Approved
10919,1119,51,2017-04-04,True,Approved
10920,2284,82,2017-06-03,False,Approved
10921,3433,63,2017-05-03,False,Approved
10922,1682,64,2017-04-19,False,Approved
10923,2157,96,2017-07-22,True,Approved
10924,168,54,2017-03-26,True,Approved
10925,3320,59,2017-03-23,True,Approved
10926,2980,1,2017-11-14,True,Approved
10927,3448,0,2017-12-20,False,Approved
10928,668,82,2017-04-23,True,Approved
10929,2152,51,2017-04-13,False,Approved
10930,3432,40,2017-09-15,True,Approved
10931,1192,90,2017-10-12,False,Approved
10932,2555,39,2017-07-22,False,Approved
10933,584,2,2017-05-24,True,Approved
10934,1553,33,2017-10-07,False,Approved
10935,2811,21,2017-01-28,True,Approved
10936,2510,13,2017-09-10,False,Approved
10937,2785,1,2017-06-16,True,Approved
10938,1466,98,2017-03-20,False,Approved
10939,469,0,2017-07-15,False,Approved
10940,1478,0,2017-02-22,True,Approved
10941,115,47,2017-09-29,False,Approved
10942,276,92,2017-04-20,True,Approved
10943,2188,69,2017-09-17,False,Approved
10944,95,58,2017-10-30,False,Approved
10945,432,44,2017-08-03,False,Approved
10946,1265,42,2017-11-25,False,Approved
10947,2137,19,2017-11-15,False,Approved
10948,1737,57,2017-10-01,True,Approved
10949,2819,80,2017-01-13,True,Approved
10950,2005,7,2017-06-08,False,Approved
10951,2719,40,2017-03-18,True,Approved
10952,1324,86,2017-10-17,True,Approved
10953,978,0,2017-03-15,False,Approved
10954,944,41,2017-08-19,True,Approved
10955,908,44,2017-02-16,False,Approved
10956,710,50,2017-11-21,False,Approved
10957,3008,62,2017-08-20,False,Approved
10958,2101,21,2017-04-25,False,Approved
10959,1389,97,2017-01-11,True,Approved
10960,151,0,2017-01-06,True,Approved
10961,3185,33,2017-11-23,True,Approved
10962,1530,89,2017-10-12,False,Approved
10963,1868,3,2017-04-03,True,Approved
10964,527,57,2017-11-17,True,Approved
10965,682,1,2017-07-30,True,Approved
10966,301,0,2017-06-22,True,Approved
10967,1636,90,2017-02-08,False,Approved
10968,1821,69,2017-10-29,False,Approved
10969,125,61,2017-07-15,True,Approved
10970,99,55,2017-03-11,True,Approved
10971,3065,0,2017-05-19,False,Approved
10972,2727,63,2017-01-06,False,Approved
10973,40,22,2017-01-24,True,Approved
10974,776,33,2017-12-17,False,Approved
10975,3046,20,2017-03-05,False,Approved
10976,3048,43,2017-03-09,False,Approved
10977,1115,0,2017-07-09,False,Approved
10978,320,84,2017-12-18,False,Approved
10979,1184,45,2017-03-16,False,Approved
10980,652,53,2017-07-15,False,Approved
10981,2008,1,2017-01-13,False,Approved
10982,973,93,2017-03-08,True,Approved
10983,1610,87,2017-08-17,False,Approved
10984,3432,17,2017-04-11,False,Approved
10985,1947,82,2017-03-13,True,Approved
10986,1336,58,2017-06-01,False,Approved
10987,336,0,2017-03-27,False,Approved
10988,200,10,2017-11-15,True,Approved
10989,2183,51,2017-08-04,False,Approved
10990,1264,8,2017-12-28,False,Approved
10991,3457,37,2017-09-24,True,Approved
10992,3055,34,2017-08-02,False,Approved
10993,2595,20,2017-05-27,True,Approved
10994,1404,11,2017-10-01,False,Approved
10995,3284,100,2017-02-05,False,Approved
10996,856,61,2017-12-29,True,Approved
10997,1751,67,2017-12-18,False,Approved
10998,2374,100,2017-07-31,False,Approved
10999,2543,88,2017-08-18,True,Approved
11000,641,85,2017-02-28,True,Approved
11001,3483,32,2017-02-20,True,Approved
11002,1128,36,2017-11-06,True,Approved
11003,1653,65,2017-09-15,False,Approved
11004,959,97,2017-10-15,False,Approved
11005,3,94,2017-09-16,False,Approved
11006,2610,44,2017-07-14,False,Approved
11007,3431,26,2017-06-22,True,Approved
11008,2756,22,2017-11-04,True,Approved
11009,80,55,2017-05-13,True,Approved
11010,705,0,2017-12-19,False,Approved
11011,2907,0,2017-03-07,False,Approved
11012,2501,6,2017-11-05,True,Approved
11013,3439,67,2017-04-30,True,Approved
11014,1460,85,2017-09-02,True,Approved
11015,568,15,2017-03-09,False,Approved
11016,2456,0,2017-05-12,,Approved
11017,1261,38,2017-09-02,True,Approved
11018,765,37,2017-12-06,True,Approved
11019,2530,66,2017-12-21,True,Approved
11020,2956,86,2017-05-28,False,Approved
11021,2831,91,2017-06-29,True,Approved
11022,1464,50,2017-09-15,True,Approved
11023,1454,1,2017-12-25,False,Approved
11024,208,32,2017-03-18,True,Approved
11025,165,4,2017-09-27,True,Approved
11026,3220,77,2017-09-17,True,Approved
11027,1838,96,2017-10-29,False,Approved
11028,1040,0,2017-07-22,True,Approved
11029,1995,80,2017-07-19,False,Approved
11030,2488,32,2017-01-01,True,Approved
11031,1953,62,2017-12-20,False,Approved
11032,249,0,2017-03-11,False,Approved
11033,656,86,2017-03-02,False,Approved
11034,3231,18,2017-12-29,False,Approved
11035,1530,65,2017-05-20,True,Approved
11036,812,45,2017-06-16,False,Approved
11037,1224,27,2017-11-13,True,Approved
11038,2083,78,2017-01-11,False,Approved
11039,539,0,2017-05-06,True,Approved
11040,2540,69,2017-04-10,True,Approved
11041,785,27,2017-12-12,False,Approved
11042,2185,55,2017-08-15,True,Approved
11043,2549,42,2017-03-21,True,Approved
11044,3303,77,2017-07-10,True,Approved
11045,2832,2,2017-08-31,False,Approved
11046,956,14,2017-07-10,False,Approved
11047,192,40,2017-10-12,False,Approved
11048,948,80,2017-03-01,True,Approved
11049,2222,54,2017-10-18,True,Approved
11050,2307,74,2017-03-02,False,Approved
11051,1606,39,2017-01-13,False,Approved
11052,127,6,2017-09-11,True,Approved
11053,3152,97,2017-09-04,True,Approved
11054,1529,33,2017-09-17,True,Approved
11055,614,93,2017-07-02,False,Approved
11056,958,0,2017-04-11,True,Approved
11057,1436,3,2017-07-03,False,Approved
11058,452,39,2017-04-16,True,Approved
11059,1665,58,2017-03-16,False,Approved
11060,3188,80,2017-05-01,True,Approved
11061,2633,27,2017-10-10,False,Approved
11062,3095,97,2017-07-02,True,Approved
11063,1029,56,2017-02-21,True,Approved
11064,2240,82,2017-11-29,True,Approved
11065,2950,1,2017-10-16,False,Approved
11066,1456,6,2017-05-21,False,Approved
11067,3103,94,2017-09-16,False,Approved
11068,1008,74,2017-10-30,False,Approved
11069,3270,20,2017-05-08,False,Approved
11070,1690,35,2017-07-02,False,Approved
11071,1729,0,2017-11-02,True,Approved
11072,3305,86,2017-06-02,True,Approved
11073,633,49,2017-04-16,True,Approved
11074,3150,66,2017-04-16,True,Approved
11075,2055,15,2017-11-10,True,Approved
11076,2375,82,2017-02-22,True,Approved
11077,3083,45,2017-02-08,True,Approved
11078,3039,4,2017-05-13,True,Approved
11079,3473,1,2017-08-04,False,Approved
11080,1603,50,2017-01-09,True,Approved
11081,545,3,2017-01-18,True,Approved
11082,1452,4,2017-01-05,False,Approved
11083,2742,34,2017-04-20,False,Approved
11084,389,55,2017-02-28,False,Approved
11085,2981,61,2017-08-01,True,Approved
11086,1676,55,2017-03-21,True,Approved
11087,2679,34,2017-06-06,True,Approved
11088,401,46,2017-12-01,False,Approved
11089,2014,24,2017-04-21,False,Approved
11090,653,61,2017-11-23,True,Approved
11091,957,93,2017-11-22,False,Approved
11092,1686,19,2017-01-31,True,Approved
11093,1412,68,2017-08-31,False,Approved
11094,1171,33,2017-05-04,True,Approved
11095,2940,32,2017-03-30,True,Approved
11096,2092,5,2017-12-14,False,Approved
11097,449,40,2017-02-09,True,Approved
11098,331,46,2017-03-18,True,Approved
11099,2536,26,2017-11-18,False,Approved
11100,2466,29,2017-11-30,False,Approved
11101,1101,57,2017-07-04,True,Approved
11102,3217,31,2017-09-15,False,Approved
11103,48,17,2017-08-03,True,Approved
11104,3066,53,2017-06-22,False,Approved
11105,28,26,2017-04-20,True,Approved
11106,628,48,2017-05-11,True,Approved
11107,1374,90,2017-01-21,False,Approved
11108,1872,41,2017-12-27,,Approved
11109,2786,91,2017-12-27,True,Approved
11110,1010,30,2017-04-30,True,Approved
11111,2554,95,2017-01-16,True,Approved
11112,1969,57,2017-07-04,True,Approved
11113,2728,0,2017-12-09,False,Approved
11114,3322,87,2017-01-21,False,Approved
11115,2283,14,2017-01-30,True,Approved
11116,2342,0,2017-04-17,False,Approved
11117,1842,30,2017-03-17,False,Approved
11118,425,68,2017-01-12,False,Approved
11119,1564,80,2017-10-29,False,Approved
11120,769,30,2017-02-11,True,Approved
11121,248,25,2017-08-14,False,Approved
11122,1491,64,2017-05-13,False,Approved
11123,3108,73,2017-03-19,True,Approved
11124,2181,94,2017-10-04,True,Approved
11125,3049,87,2017-10-23,True,Approved
11126,1840,32,2017-05-24,True,Approved
11127,2836,27,2017-11-10,True,Approved
11128,2358,81,2017-11-09,True,Approved
11129,3030,87,2017-08-22,True,Approved
11130,744,66,2017-12-07,True,Approved
11131,3319,61,2017-03-02,False,Approved
11132,782,39,2017-09-19,True,Approved
11133,2884,40,2017-12-10,True,Approved
11134,1108,61,2017-12-18,False,Approved
11135,1359,67,2017-12-18,True,Approved
11136,982,0,2017-03-08,False,Approved
11137,3404,30,2017-02-20,True,Cancelled
11138,2256,78,2017-07-14,True,Approved
11139,1477,98,2017-04-26,True,Approved
11140,2752,83,2017-10-02,True,Approved
11141,1621,85,2017-05-22,True,Approved
11142,1358,15,2017-05-15,False,Approved
11143,316,25,2017-12-19,False,Approved
11144,2694,58,2017-08-18,False,Approved
11145,80,19,2017-04-06,True,Approved
11146,3139,92,2017-11-15,True,Approved
11147,2379,33,2017-11-09,True,Approved
11148,3349,62,2017-04-19,False,Approved
11149,3460,45,2017-10-11,True,Approved
11150,2880,44,2017-12-04,True,Approved
11151,293,78,2017-12-20,True,Approved
11152,2557,63,2017-11-11,True,Approved
11153,3375,90,2017-12-09,False,Approved
11154,1180,36,2017-08-29,False,Approved
11155,3137,82,2017-01-15,False,Approved
11156,1311,63,2017-11-23,,Approved
11157,1357,38,2017-03-03,True,Approved
11158,1021,50,2017-04-21,False,Approved
11159,3039,67,2017-01-23,False,Approved
11160,987,51,2017-08-01,True,Approved
11161,612,95,2017-04-01,,Approved
11162,2988,42,2017-08-05,False,Approved
11163,219,40,2017-10-29,True,Approved
11164,2240,92,2017-10-21,True,Approved
11165,2071,37,2017-07-22,False,Approved
11166,3124,0,2017-03-30,False,Approved
11167,2859,61,2017-12-11,True,Approved
11168,3310,12,2017-03-24,True,Approved
11169,144,88,2017-11-02,True,Approved
11170,2699,7,2017-10-31,True,Approved
11171,1984,5,2017-04-28,True,Approved
11172,2582,88,2017-10-16,True,Approved
11173,907,0,2017-03-28,False,Approved
11174,3001,90,2017-09-17,True,Approved
11175,3201,43,2017-10-11,False,Approved
11176,3419,62,2017-10-03,True,Approved
11177,929,81,2017-05-26,True,Approved
11178,1151,29,2017-07-07,True,Approved
11179,2120,28,2017-12-28,True,Approved
11180,2763,11,2017-12-11,False,Approved
11181,844,84,2017-02-01,False,Approved
11182,1857,24,2017-09-04,True,Approved
11183,1357,59,2017-10-07,True,Approved
11184,2037,39,2017-09-23,False,Approved
11185,658,4,2017-01-06,False,Approved
11186,2609,60,2017-02-27,True,Approved
11187,377,82,2017-10-27,False,Approved
11188,3372,80,2017-10-17,True,Approved
11189,1899,61,2017-03-10,False,Approved
11190,1502,33,2017-10-25,False,Approved
11191,1436,59,2017-02-08,False,Approved
11192,1755,70,2017-06-01,True,Approved
11193,1616,79,2017-04-26,False,Approved
11194,955,2,2017-03-15,False,Approved
11195,2006,0,2017-01-31,True,Approved
11196,1673,21,2017-04-01,True,Approved
11197,1472,3,2017-06-08,False,Approved
11198,2102,99,2017-11-15,False,Approved
11199,3225,10,2017-11-20,False,Approved
11200,1864,76,2017-09-14,False,Approved
11201,2859,72,2017-03-09,True,Approved
11202,2141,41,2017-10-15,False,Approved
11203,2811,13,2017-05-30,True,Approved
11204,2887,25,2017-03-04,True,Approved
11205,2680,81,2017-06-27,False,Approved
11206,1004,13,2017-06-10,True,Approved
11207,70,93,2017-12-26,True,Approved
11208,2344,60,2017-05-23,True,Approved
11209,3430,2,2017-04-07,True,Approved
11210,1808,4,2017-01-10,False,Approved
11211,604,33,2017-05-02,True,Approved
11212,763,74,2017-08-16,False,Approved
11213,1948,66,2017-05-07,True,Approved
11214,3160,99,2017-11-08,False,Approved
11215,3314,76,2017-05-20,False,Approved
11216,1327,80,2017-05-29,True,Approved
11217,1361,20,2017-09-19,False,Approved
11218,2148,91,2017-08-15,True,Approved
11219,2201,0,2017-11-09,False,Approved
11220,1792,49,2017-02-25,True,Cancelled
11221,2064,37,2017-07-03,False,Approved
11222,3437,95,2017-03-28,False,Approved
11223,1909,90,2017-10-16,False,Approved
11224,1094,0,2017-04-12,False,Approved
11225,2070,3,2017-02-16,True,Approved
11226,3401,39,2017-10-25,True,Approved
11227,18,40,2017-07-05,True,Approved
11228,1695,1,2017-08-01,True,Approved
11229,832,19,2017-05-02,False,Approved
11230,2036,7,2017-01-11,False,Approved
11231,2921,19,2017-02-11,True,Approved
11232,819,25,2017-02-04,False,Approved
11233,2529,49,2017-04-14,True,Approved
11234,2562,7,2017-07-18,True,Approved
11235,87,59,2017-09-23,False,Approved
11236,1838,43,2017-11-11,False,Approved
11237,168,69,2017-06-01,True,Approved
11238,601,22,2017-05-13,False,Approved
11239,1582,59,2017-11-05,False,Approved
11240,2512,0,2017-09-10,False,Approved
11241,221,48,2017-05-03,True,Approved
11242,1915,29,2017-04-01,False,Approved
11243,845,94,2017-09-24,False,Cancelled
11244,208,82,2017-08-25,False,Approved
11245,704,40,2017-09-18,False,Approved
11246,127,53,2017-06-09,True,Approved
11247,2279,46,2017-02-07,False,Approved
11248,2664,78,2017-01-07,False,Approved
11249,44,4,2017-09-04,False,Approved
11250,1199,84,2017-11-17,False,Approved
11251,2219,0,2017-03-20,True,Approved
11252,661,29,2017-04-09,False,Approved
11253,499,97,2017-08-25,True,Approved
11254,1901,51,2017-03-03,True,Approved
11255,2457,0,2017-01-12,True,Approved
11256,3276,87,2017-07-09,False,Approved
11257,2163,22,2017-07-23,False,Approved
11258,62,31,2017-11-30,False,Approved
11259,1877,23,2017-03-11,True,Approved
11260,1889,60,2017-01-05,True,Approved
11261,2732,23,2017-02-22,True,Approved
11262,515,38,2017-07-19,True,Approved
11263,2454,50,2017-12-01,True,Approved
11264,2755,76,2017-01-08,True,Approved
11265,3001,54,2017-02-26,True,Approved
11266,1236,0,2017-04-20,True,Approved
11267,3014,17,2017-06-07,False,Approved
11268,2759,68,2017-01-05,False,Approved
11269,1410,62,2017-03-22,True,Approved
11270,3153,30,2017-01-17,False,Approved
11271,1119,17,2017-01-05,,Cancelled
11272,2428,46,2017-04-29,True,Approved
11273,627,32,2017-10-30,True,Approved
11274,442,2,2017-06-11,True,Approved
11275,1019,75,2017-11-18,True,Approved
11276,3042,33,2017-03-07,False,Approved
11277,2620,18,2017-04-03,False,Approved
11278,927,24,2017-02-16,True,Approved
11279,2009,5,2017-11-27,False,Approved
11280,2229,81,2017-10-16,False,Approved
11281,2873,44,2017-01-02,False,Approved
11282,3166,74,2017-01-01,False,Approved
11283,2558,34,2017-01-14,False,Approved
11284,894,56,2017-10-25,False,Approved
11285,3105,53,2017-04-12,False,Approved
11286,162,98,2017-03-28,True,Approved
11287,2230,77,2017-10-08,True,Approved
11288,3405,18,2017-02-15,True,Approved
11289,511,70,2017-05-04,False,Approved
11290,2553,85,2017-08-02,False,Approved
11291,1142,62,2017-07-10,False,Approved
11292,3345,0,2017-11-29,True,Approved
11293,116,98,2017-07-16,True,Approved
11294,3257,42,2017-11-03,False,Approved
11295,3227,46,2017-04-16,True,Approved
11296,57,21,2017-01-20,False,Approved
11297,401,18,2017-10-25,False,Approved
11298,2845,98,2017-11-02,True,Approved
11299,2380,5,2017-04-04,True,Approved
11300,1215,8,2017-03-09,False,Approved
11301,1384,11,2017-05-27,False,Approved
11302,1076,73,2017-12-08,True,Approved
11303,220,15,2017-12-15,True,Approved
11304,3006,87,2017-07-28,True,Approved
11305,1802,47,2017-07-28,False,Approved
11306,3121,93,2017-11-12,False,Approved
11307,1984,57,2017-09-16,True,Approved
11308,3061,65,2017-06-10,False,Approved
11309,2437,23,2017-06-15,True,Approved
11310,679,62,2017-10-27,False,Approved
11311,127,9,2017-02-11,True,Approved
11312,1726,53,2017-02-20,False,Approved
11313,976,83,2017-04-10,True,Approved
11314,2068,4,2017-01-01,True,Approved
11315,1580,96,2017-10-11,False,Approved
11316,3405,21,2017-09-11,False,Approved
11317,2602,29,2017-04-13,False,Approved
11318,2712,17,2017-10-16,True,Approved
11319,504,84,2017-04-17,True,Approved
11320,1530,79,2017-05-31,False,Approved
11321,1818,44,2017-06-13,True,Approved
11322,249,0,2017-01-17,True,Approved
11323,3086,86,2017-07-20,True,Approved
11324,2854,88,2017-07-06,,Approved
11325,1224,35,2017-02-10,False,Approved
11326,2847,21,2017-02-10,True,Approved
11327,2161,55,2017-09-22,False,Approved
11328,3072,34,2017-08-09,True,Approved
11329,122,37,2017-06-03,True,Approved
11330,20,94,2017-11-29,True,Approved
11331,404,62,2017-08-20,False,Approved
11332,843,22,2017-12-28,False,Approved
11333,3390,31,2017-10-15,False,Approved
11334,2555,34,2017-01-10,True,Approved
11335,2476,69,2017-07-05,True,Approved
11336,2501,28,2017-12-08,True,Approved
11337,760,72,2017-04-21,False,Approved
11338,2695,7,2017-04-21,False,Approved
11339,545,3,2017-05-05,False,Approved
11340,961,79,2017-10-27,False,Approved
11341,308,88,2017-06-08,False,Approved
11342,3326,25,2017-03-04,True,Approved
11343,2076,30,2017-02-02,False,Approved
11344,1515,58,2017-01-26,True,Approved
11345,1506,97,2017-12-11,False,Approved
11346,1645,14,2017-03-11,True,Approved
11347,770,4,2017-06-28,False,Approved
11348,543,64,2017-06-04,True,Approved
11349,246,29,2017-01-06,False,Approved
11350,1660,58,2017-07-09,True,Approved
11351,2258,72,2017-07-12,True,Approved
11352,3406,5,2017-03-15,False,Approved
11353,1242,93,2017-12-13,True,Approved
11354,1655,38,2017-12-14,True,Approved
11355,423,81,2017-08-11,False,Approved
11356,408,78,2017-12-13,False,Approved
11357,347,75,2017-09-27,True,Approved
11358,1946,52,2017-01-31,True,Approved
11359,695,80,2017-12-14,True,Approved
11360,354,27,2017-08-03,False,Approved
11361,2473,85,2017-09-08,True,Approved
11362,2522,59,2017-05-26,False,Approved
11363,959,9,2017-04-27,True,Approved
11364,1299,3,2017-12-24,True,Approved
11365,1789,82,2017-10-31,False,Approved
11366,1509,91,2017-09-27,True,Approved
11367,1356,0,2017-05-22,True,Approved
11368,750,57,2017-09-03,False,Approved
11369,2751,1,2017-08-27,False,Approved
11370,3304,16,2017-08-02,False,Approved
11371,704,99,2017-12-20,False,Approved
11372,2809,85,2017-10-08,True,Approved
11373,3087,55,2017-06-29,True,Approved
11374,54,98,2017-02-25,True,Approved
11375,938,27,2017-05-21,False,Approved
11376,2421,80,2017-12-04,True,Approved
11377,1847,55,2017-07-15,False,Approved
11378,1514,80,2017-08-28,False,Approved
11379,1486,56,2017-05-31,True,Approved
11380,311,7,2017-09-11,True,Approved
11381,255,38,2017-04-02,True,Approved
11382,110,64,2017-12-16,False,Approved
11383,3418,33,2017-02-13,False,Approved
11384,85,91,2017-11-23,True,Approved
11385,2892,48,2017-02-11,True,Approved
11386,493,72,2017-10-16,False,Approved
11387,1076,60,2017-09-26,False,Approved
11388,565,78,2017-08-24,True,Approved
11389,1026,56,2017-02-06,False,Approved
11390,2904,0,2017-11-24,True,Approved
11391,2915,92,2017-04-18,False,Approved
11392,1191,4,2017-02-01,False,Approved
11393,1773,0,2017-10-15,True,Approved
11394,102,65,2017-05-08,False,Approved
11395,438,77,2017-11-09,True,Approved
11396,3128,0,2017-07-18,True,Approved
11397,1211,41,2017-04-17,True,Approved
11398,2329,4,2017-11-12,False,Approved
11399,1693,31,2017-08-19,False,Approved
11400,274,5,2017-03-27,True,Approved
11401,2734,50,2017-11-05,True,Approved
11402,3021,53,2017-06-24,True,Approved
11403,3226,19,2017-12-10,False,Approved
11404,538,26,2017-10-01,False,Approved
11405,1988,89,2017-04-27,False,Approved
11406,336,46,2017-07-07,False,Approved
11407,2077,14,2017-04-12,True,Approved
11408,1627,26,2017-11-06,True,Approved
11409,3120,95,2017-01-30,False,Approved
11410,96,45,2017-10-21,False,Approved
11411,539,0,2017-01-03,False,Approved
11412,1318,83,2017-08-02,False,Approved
11413,1640,0,2017-10-29,True,Approved
11414,2693,29,2017-10-11,True,Approved
11415,2366,58,2017-06-24,False,Approved
11416,2246,81,2017-03-15,True,Approved
11417,2961,79,2017-08-15,True,Approved
11418,1318,20,2017-12-04,True,Approved
11419,1555,27,2017-01-11,True,Approved
11420,744,94,2017-09-04,False,Approved
11421,3115,63,2017-05-29,False,Approved
11422,2376,61,2017-04-18,False,Approved
11423,2927,71,2017-09-22,False,Approved
11424,2303,94,2017-08-08,False,Approved
11425,3442,56,2017-05-20,True,Approved
11426,783,38,2017-05-08,False,Approved
11427,3336,68,2017-04-14,True,Approved
11428,2425,77,2017-12-22,False,Approved
11429,2577,30,2017-07-19,False,Approved
11430,1126,42,2017-06-02,False,Approved
11431,446,27,2017-02-18,False,Approved
11432,2607,52,2017-12-09,False,Approved
11433,2670,95,2017-11-02,True,Approved
11434,2825,40,2017-09-09,True,Approved
11435,947,55,2017-07-28,False,Approved
11436,2723,9,2017-04-02,False,Approved
11437,3435,21,2017-01-03,True,Approved
11438,2081,28,2017-12-19,True,Approved
11439,179,0,2017-11-20,True,Approved
11440,903,42,2017-05-11,True,Approved
11441,2287,0,2017-04-30,False,Approved
11442,739,63,2017-10-15,False,Approved
11443,361,45,2017-03-26,False,Approved
11444,920,93,2017-04-22,False,Approved
11445,3215,38,2017-01-14,False,Approved
11446,1586,0,2017-07-10,False,Approved
11447,3250,0,2017-03-18,False,Approved
11448,3357,20,2017-03-15,False,Approved
11449,2095,19,2017-08-10,True,Approved
11450,593,76,2017-04-29,False,Approved
11451,2686,20,2017-10-16,True,Approved
11452,2428,43,2017-11-23,False,Approved
11453,2295,39,2017-06-21,False,Approved
11454,2738,92,2017-11-01,False,Approved
11455,1613,43,2017-08-14,False,Approved
11456,3339,69,2017-11-22,True,Approved
11457,3422,59,2017-03-12,True,Approved
11458,2868,0,2017-05-29,False,Approved
11459,1506,11,2017-08-05,False,Approved
11460,638,21,2017-01-23,True,Approved
11461,1098,47,2017-12-22,False,Approved
11462,2007,88,2017-08-08,True,Approved
11463,1855,67,2017-07-06,False,Approved
11464,2110,5,2017-08-27,True,Approved
11465,3032,3,2017-06-30,True,Approved
11466,2330,59,2017-12-26,False,Approved
11467,2514,99,2017-09-12,False,Approved
11468,2686,27,2017-01-01,False,Approved
11469,3385,78,2017-09-05,True,Approved
11470,2452,42,2017-12-21,True,Approved
11471,3221,33,2017-06-24,True,Approved
11472,1068,29,2017-06-05,True,Approved
11473,1974,22,2017-04-16,True,Approved
11474,1964,46,2017-02-27,False,Approved
11475,853,1,2017-02-08,False,Approved
11476,3011,0,2017-06-28,True,Approved
11477,382,96,2017-11-25,False,Approved
11478,1858,59,2017-10-20,False,Approved
11479,323,18,2017-11-25,False,Approved
11480,768,6,2017-12-13,True,Approved
11481,432,89,2017-01-02,True,Approved
11482,1621,27,2017-01-28,False,Approved
11483,2411,49,2017-01-31,True,Approved
11484,3406,55,2017-04-06,False,Approved
11485,711,32,2017-08-15,True,Approved
11486,1218,26,2017-04-27,True,Approved
11487,1918,60,2017-06-26,True,Approved
11488,2421,22,2017-04-10,False,Approved
11489,2706,88,2017-08-29,True,Approved
11490,949,39,2017-07-13,False,Approved
11491,307,5,2017-06-17,False,Approved
11492,1821,35,2017-12-06,False,Approved
11493,2265,34,2017-04-08,True,Approved
11494,954,7,2017-06-05,True,Approved
11495,2703,56,2017-09-18,False,Approved
11496,1853,52,2017-02-19,False,Approved
11497,3478,27,2017-12-01,False,Approved
11498,2120,40,2017-01-23,True,Approved
11499,1317,55,2017-10-18,True,Approved
11500,3387,21,2017-05-04,True,Approved
11501,785,33,2017-05-09,False,Approved
11502,2058,38,2017-05-24,False,Approved
11503,1031,98,2017-06-08,True,Cancelled
11504,1430,9,2017-01-31,False,Approved
11505,748,41,2017-10-14,True,Approved
11506,3219,90,2017-01-06,False,Approved
11507,213,63,2017-09-20,True,Approved
11508,2827,0,2017-09-14,False,Approved
11509,1099,80,2017-09-11,True,Approved
11510,1065,12,2017-10-12,True,Approved
11511,448,0,2017-03-19,True,Approved
11512,3373,4,2017-05-25,True,Approved
11513,1154,36,2017-08-17,True,Approved
11514,2488,92,2017-07-23,True,Approved
11515,3372,58,2017-01-08,False,Approved
11516,2752,65,2017-02-01,True,Approved
11517,724,83,2017-03-10,False,Approved
11518,2755,0,2017-08-07,False,Approved
11519,1357,31,2017-12-18,False,Approved
11520,3183,40,2017-05-14,False,Approved
11521,304,12,2017-07-10,False,Approved
11522,76,22,2017-12-29,True,Approved
11523,385,17,2017-05-09,False,Approved
11524,1331,1,2017-09-14,False,Approved
11525,618,99,2017-02-25,True,Approved
11526,3427,24,2017-08-16,False,Approved
11527,2619,38,2017-08-24,False,Approved
11528,718,50,2017-09-01,False,Approved
11529,2247,80,2017-12-01,False,Approved
11530,2381,11,2017-03-02,False,Approved
11531,154,0,2017-09-19,True,Approved
11532,3103,70,2017-04-08,False,Approved
11533,1866,5,2017-05-05,False,Approved
11534,2111,53,2017-09-19,True,Approved
11535,1228,18,2017-05-23,False,Approved
11536,1830,0,2017-08-15,False,Approved
11537,679,46,2017-07-13,False,Approved
11538,444,27,2017-06-10,True,Approved
11539,1112,33,2017-08-29,False,Approved
11540,55,33,2017-03-30,False,Approved
11541,563,55,2017-03-19,False,Approved
11542,1282,8,2017-10-17,False,Approved
11543,798,59,2017-01-09,True,Approved
11544,2640,50,2017-06-20,True,Approved
11545,3383,22,2017-01-18,False,Approved
11546,441,55,2017-10-29,True,Approved
11547,1559,66,2017-01-18,False,Cancelled
11548,433,13,2017-03-26,False,Approved
11549,3086,0,2017-06-29,False,Approved
11550,517,36,2017-07-10,False,Approved
11551,2980,16,2017-12-15,True,Approved
11552,2056,70,2017-11-06,False,Approved
11553,3176,52,2017-08-12,True,Approved
11554,3130,40,2017-08-15,False,Approved
11555,1890,93,2017-02-16,False,Approved
11556,278,74,2017-04-26,False,Approved
11557,631,85,2017-04-05,False,Approved
